,Rank,Frequency,Rank X Frequency
유지창,10826,4,43304
오디오북,10827,4,43308
산품,10828,4,43312
제조업체인,10829,4,43316
잠금장치,10830,4,43320
대한상의,10831,4,43324
융자,10832,4,43328
베네치안,10833,4,43332
케이프커내버럴,10834,4,43336
민속,10835,4,43340
썰매,10836,4,43344
캔디,10837,4,43348
정연,10838,4,43352
기대치,10839,4,43356
제이슨,10840,4,43360
예정일,10841,4,43364
근육질,10842,4,43368
삼지창,10843,4,43372
네이팜탄,10844,4,43376
장원상,10845,4,43380
씨제이,10846,4,43384
산행,10847,4,43388
포천,10848,4,43392
몸체,10849,4,43396
분변,10850,4,43400
분비물,10851,4,43404
사령부,10852,4,43408
중장,10853,4,43412
마시멜로,10854,4,43416
도전자,10855,4,43420
미스터리,10856,4,43424
아비,10857,4,43428
지존,10858,4,43432
비티,10859,4,43436
고순,10860,4,43440
이화학연구소,10861,4,43444
식생활,10862,4,43448
크루세이더,10863,4,43452
상우,10864,4,43456
랭글리,10865,4,43460
청약,10866,4,43464
부자,10867,4,43468
할부금,10868,4,43472
홈플러스,10869,4,43476
수혜자,10870,4,43480
가속도계,10871,4,43484
관리법,10872,4,43488
휴게,10873,4,43492
유체물,10874,4,43496
임대차,10875,4,43500
김빛내리,10876,4,43504
유룡,10877,4,43508
염한웅,10878,4,43512
톰슨,10879,4,43516
셔,10880,4,43520
드로,10881,4,43524
완결,10882,4,43528
재가동,10883,4,43532
일쑤,10884,4,43536
빕스,10885,4,43540
신현성,10886,4,43544
몬,10887,4,43548
모니,10888,4,43552
캘거리,10889,4,43556
방콕,10890,4,43560
괌,10891,4,43564
북유럽,10892,4,43568
짐작,10893,4,43572
고풍,10894,4,43576
계약금,10895,4,43580
전망대,10896,4,43584
마피아,10897,4,43588
배트맨,10898,4,43592
색재,10899,4,43596
돔,10900,4,43600
검역,10901,4,43604
윤지혜,10902,4,43608
김홍식,10903,4,43612
사투리,10904,4,43616
스콧,10905,4,43620
아리스토텔레스,10906,4,43624
저스틴,10907,4,43628
아르헨티나,10908,4,43632
아르,10909,4,43636
불타,10910,4,43640
경고장,10911,4,43644
판사,10912,4,43648
로위,10913,4,43652
최건,10914,4,43656
이상돈,10915,4,43660
원재료,10916,4,43664
청색,10917,4,43668
색도,10918,4,43672
앞차,10919,4,43676
차로,10920,4,43680
막일,10921,4,43684
정성호,10922,4,43688
데일리안,10923,4,43692
켠,10924,4,43696
도미니카,10925,4,43700
출입국,10926,4,43704
납득,10927,4,43708
코더,10928,4,43712
서울역,10929,4,43716
하향식,10930,4,43720
패트릭,10931,4,43724
목요일,10932,4,43728
천편일률,10933,4,43732
부국,10934,4,43736
다행,10935,4,43740
바이오팜,10936,4,43744
신세계그룹,10937,4,43748
페리,10938,4,43752
광선,10939,4,43756
단회,10940,4,43760
강남스타일,10941,4,43764
후지,10942,4,43768
스즈키,10943,4,43772
해부학,10944,4,43776
동맹,10945,4,43780
던컨,10946,4,43784
선배,10947,4,43788
창장,10948,4,43792
사본,10949,4,43796
대표자,10950,4,43800
양강,10951,4,43804
적격성,10952,4,43808
교통카드,10953,4,43812
넓이,10954,4,43816
가장자리,10955,4,43820
악조건,10956,4,43824
웃돈,10957,4,43828
닭고기,10958,4,43832
늪,10959,4,43836
모태,10960,4,43840
병역,10961,4,43844
시연회,10962,4,43848
엘케이엠,10963,4,43852
다크호스,10964,4,43856
성대,10965,4,43860
외모,10966,4,43864
아르바이트,10967,4,43868
사서함,10968,4,43872
알바,10969,4,43876
리크루트,10970,4,43880
레이턴,10971,4,43884
뮤즈,10972,4,43888
투비,10973,4,43892
성만,10974,4,43896
오추,10975,4,43900
오세정,10976,4,43904
세차,10977,4,43908
크리,10978,4,43912
살균,10979,4,43916
페라리,10980,4,43920
김병곤,10981,4,43924
씨수소,10982,4,43928
트렁크,10983,4,43932
의인,10984,4,43936
아민,10985,4,43940
천기,10986,4,43944
정석,10987,4,43948
지헌,10988,4,43952
오공,10989,4,43956
무녀,10990,4,43960
탈것,10991,4,43964
윤태현,10992,4,43968
일조권,10993,4,43972
조망권,10994,4,43976
이혜정,10995,4,43980
루카치,10996,4,43984
근대,10997,4,43988
실존,10998,4,43992
손연기,10999,4,43996
전기레인지,11000,4,44000
자간,11001,4,44004
목줄,11002,4,44008
음파,11003,4,44012
인원수,11004,4,44016
부담금,11005,4,44020
저압,11006,4,44024
이피,11007,4,44028
삼연,11008,4,44032
트림,11009,4,44036
플래너,11010,4,44040
성태현,11011,4,44044
권영중,11012,4,44048
민동준,11013,4,44052
김재섭,11014,4,44056
김동주,11015,4,44060
국토연구원,11016,4,44064
김명환,11017,4,44068
이석희,11018,4,44072
분해,11019,4,44076
에이스,11020,4,44080
미스터,11021,4,44084
서구,11022,4,44088
겨드랑,11023,4,44092
영업부,11024,4,44096
에이씨,11025,4,44100
부단,11026,4,44104
젠슨황,11027,4,44108
아이온,11028,4,44112
극저온,11029,4,44116
김재완,11030,4,44120
낱개,11031,4,44124
토폴로지,11032,4,44128
심부,11033,4,44132
뇌신,11034,4,44136
양희동,11035,4,44140
섹스,11036,4,44144
고해,11037,4,44148
임피던스,11038,4,44152
주명,11039,4,44156
가비아,11040,4,44160
팬택,11041,4,44164
트레블,11042,4,44168
이종교,11043,4,44172
철제,11044,4,44176
손짓,11045,4,44180
장난,11046,4,44184
종근당,11047,4,44188
균주,11048,4,44192
젝,11049,4,44196
최신호,11050,4,44200
프로토,11051,4,44204
직방,11052,4,44208
소시,11053,4,44212
키스,11054,4,44216
독점력,11055,4,44220
스텔론,11056,4,44224
월말,11057,4,44228
섯다,11058,4,44232
레이팅,11059,4,44236
역차별,11060,4,44240
베이비,11061,4,44244
평방,11062,4,44248
앵무새,11063,4,44252
조도,11064,4,44256
전용기,11065,4,44260
공화,11066,4,44264
쇠퇴,11067,4,44268
관광업,11068,4,44272
교통수단,11069,4,44276
알레산드리니,11070,4,44280
오브리언,11071,4,44284
프로게이머,11072,4,44288
진음,11073,4,44292
부커,11074,4,44296
우흥명,11075,4,44300
이종항,11076,4,44304
스메,11077,4,44308
이주훈,11078,4,44312
정신증,11079,4,44316
자훈,11080,4,44320
셸,11081,4,44324
마트료시카,11082,4,44328
그레타,11083,4,44332
거윅,11084,4,44336
마라톤,11085,4,44340
수시,11086,4,44344
수색대,11087,4,44348
함락,11088,4,44352
적벽,11089,4,44356
포츈쿠키,11090,4,44360
챌린저,11091,4,44364
엑스맨,11092,4,44368
완,11093,4,44372
엘리슨,11094,4,44376
직관과,11095,4,44380
산철,11096,4,44384
포톤,11097,4,44388
본토,11098,4,44392
전력망,11099,4,44396
엘시디,11100,4,44400
개론,11101,4,44404
창언,11102,4,44408
작곡,11103,4,44412
강인병,11104,4,44416
한정판,11105,4,44420
엔터테이너,11106,4,44424
레디스,11107,4,44428
빈방,11108,4,44432
나이스,11109,4,44436
대리인,11110,4,44440
접지,11111,4,44444
전신주,11112,4,44448
미드,11113,4,44452
콩두,11114,4,44456
올란도,11115,4,44460
캘티,11116,4,44464
스케치,11117,4,44468
프렌드,11118,4,44472
미디,11119,4,44476
세뱃돈,11120,4,44480
진입로,11121,4,44484
보니,11122,4,44488
티셔츠,11123,4,44492
원정,11124,4,44496
총알택시,11125,4,44500
스토브,11126,4,44504
예열,11127,4,44508
뉴버스,11128,4,44512
번호판,11129,4,44516
송영,11130,4,44520
중문,11131,4,44524
와키,11132,4,44528
여경협,11133,4,44532
마킹,11134,4,44536
최종욱,11135,4,44540
기록원,11136,4,44544
클린업,11137,4,44548
프로시딩,11138,4,44552
모식도,11139,4,44556
제올라이트,11140,4,44560
부유,11141,4,44564
토와,11142,4,44568
무사고,11143,4,44572
에일리언,11144,4,44576
코칭,11145,4,44580
뇌졸중,11146,4,44584
건가,11147,4,44588
이태,11148,4,44592
첩보,11149,4,44596
선풍기,11150,4,44600
예우,11151,4,44604
에미상,11152,4,44608
여주,11153,4,44612
폭발물,11154,4,44616
밍크고래,11155,4,44620
농민,11156,4,44624
뒷바퀴,11157,4,44628
해산물,11158,4,44632
소형주,11159,4,44636
쟌,11160,4,44640
재거,11161,4,44644
도로변,11162,4,44648
통설,11163,4,44652
사증,11164,4,44656
후군,11165,4,44660
안식,11166,4,44664
호산나,11167,4,44668
정태일,11168,4,44672
오케이,11169,4,44676
사진기,11170,4,44680
브로카,11171,4,44684
피터슨,11172,4,44688
정보망,11173,4,44692
이효진,11174,4,44696
엑사바이트,11175,4,44700
멘탈,11176,4,44704
미연,11177,4,44708
이도우,11178,4,44712
키스방,11179,4,44716
백록담,11180,4,44720
동백,11181,4,44724
어리,11182,4,44728
배럿,11183,4,44732
드릴,11184,4,44736
스파이럴,11185,4,44740
프리스트,11186,4,44744
제자,11187,4,44748
케라,11188,4,44752
미충,11189,4,44756
김병희,11190,4,44760
울프,11191,4,44764
테그라,11192,4,44768
투수,11193,4,44772
백승렬,11194,4,44776
창의성,11195,4,44780
윌로우,11196,4,44784
문라이트,11197,4,44788
아밋,11198,4,44792
지명,11199,4,44796
카라그푸르,11200,4,44800
중재인,11201,4,44804
바라,11202,4,44808
윗몸,11203,4,44812
크레이그,11204,4,44816
로즈핑크,11205,4,44820
프로즌,11206,4,44824
김동원,11207,4,44828
플래터,11208,4,44832
블랙펄,11209,4,44836
세네카,11210,4,44840
동연,11211,4,44844
빙판,11212,4,44848
등불,11213,4,44852
여인,11214,4,44856
병종,11215,4,44860
묵념,11216,4,44864
나이저,11217,4,44868
절제술,11218,4,44872
올리비에,11219,4,44876
리베,11220,4,44880
박경엽,11221,4,44884
수산업,11222,4,44888
가결,11223,4,44892
파스칼,11224,4,44896
박병창,11225,4,44900
곡명,11226,4,44904
김학근,11227,4,44908
김재수,11228,4,44912
김영석,11229,4,44916
이재환,11230,4,44920
제니스,11231,4,44924
경주시,11232,4,44928
사우나,11233,4,44932
결혼기념일,11234,4,44936
니파,11235,4,44940
동력기,11236,4,44944
계공,11237,4,44948
던킨,11238,4,44952
제작물,11239,4,44956
상설,11240,4,44960
병영,11241,4,44964
건의서,11242,4,44968
예상외,11243,4,44972
매개변수,11244,4,44976
모낭,11245,4,44980
죄책감,11246,4,44984
수치감,11247,4,44988
공학도,11248,3,33744
경악,11249,3,33747
훗날,11250,3,33750
라이카,11251,3,33753
장막,11252,3,33756
필적,11253,3,33759
주취안,11254,3,33762
북반구,11255,3,33765
이맘때,11256,3,33768
회원국,11257,3,33771
전용인,11258,3,33774
아이작,11259,3,33777
아시모프,11260,3,33780
배낭,11261,3,33783
호킹,11262,3,33786
은행원,11263,3,33789
켤레,11264,3,33792
장도,11265,3,33795
추어,11266,3,33798
도미닉,11267,3,33801
선당,11268,3,33804
어제,11269,3,33807
마이크로프로세서,11270,3,33810
컴캐스트,11271,3,33813
장바구니,11272,3,33816
실업자,11273,3,33819
안간힘,11274,3,33822
앞날,11275,3,33825
담론,11276,3,33828
유전학,11277,3,33831
함양,11278,3,33834
달리오,11279,3,33837
이대로,11280,3,33840
신조,11281,3,33843
척추,11282,3,33846
기준점,11283,3,33849
한국일보,11284,3,33852
태석,11285,3,33855
지름길,11286,3,33858
김승호,11287,3,33861
오젠,11288,3,33864
캐리어,11289,3,33867
뒷말,11290,3,33870
충분,11291,3,33873
킬로그램,11292,3,33876
산시,11293,3,33879
규준,11294,3,33882
에볼라,11295,3,33885
총집합,11296,3,33888
증평,11297,3,33891
사빅,11298,3,33894
세코,11299,3,33897
휴스턴,11300,3,33900
존립,11301,3,33903
이미경,11302,3,33906
전태연,11303,3,33909
구영,11304,3,33912
김기준,11305,3,33915
법제화,11306,3,33918
시발점,11307,3,33921
재형,11308,3,33924
김유미,11309,3,33927
장혁,11310,3,33930
드완,11311,3,33933
압승,11312,3,33936
불계승,11313,3,33939
홍문표,11314,3,33942
대창,11315,3,33945
자가용,11316,3,33948
인문학,11317,3,33951
침범,11318,3,33954
빈약,11319,3,33957
의논,11320,3,33960
선봉,11321,3,33963
틀로스,11322,3,33966
맥주,11323,3,33969
조여원,11324,3,33972
일변도,11325,3,33975
산적,11326,3,33978
편기,11327,3,33981
후예,11328,3,33984
타국,11329,3,33987
진용,11330,3,33990
군침,11331,3,33993
오리무중,11332,3,33996
단국,11333,3,33999
낯,11334,3,34002
도코모,11335,3,34005
래,11336,3,34008
브로드,11337,3,34011
캐스팅,11338,3,34014
하후연,11339,3,34017
오마,11340,3,34020
수출상,11341,3,34023
지방비,11342,3,34026
공공건물,11343,3,34029
조명제,11344,3,34032
재팬,11345,3,34035
어미,11346,3,34038
정적,11347,3,34041
정심,11348,3,34044
인적분할,11349,3,34047
콜레스테롤,11350,3,34050
흡연,11351,3,34053
디크,11352,3,34056
공방전,11353,3,34059
확장자,11354,3,34062
무궁무진,11355,3,34065
오성목,11356,3,34068
정선,11357,3,34071
이터널,11358,3,34074
살라,11359,3,34077
아네트,11360,3,34080
짐머만,11361,3,34083
한경직,11362,3,34086
기념관,11363,3,34089
김지헌,11364,3,34092
초실,11365,3,34095
장상,11366,3,34098
최우수,11367,3,34101
교양,11368,3,34104
종시,11369,3,34107
능감,11370,3,34110
긱스,11371,3,34113
미녀,11372,3,34116
몽환,11373,3,34119
연기력,11374,3,34122
여배우,11375,3,34125
미라벨,11376,3,34128
버퍼,11377,3,34131
신생아,11378,3,34134
조연,11379,3,34137
성동,11380,3,34140
티몰,11381,3,34143
역직,11382,3,34146
유권,11383,3,34149
전표,11384,3,34152
넛,11385,3,34155
급결제,11386,3,34158
리베이트,11387,3,34161
나만,11388,3,34164
미숙,11389,3,34167
사토시,11390,3,34170
나카모토,11391,3,34173
예탁,11392,3,34176
대나무,11393,3,34179
온열,11394,3,34182
스캔들,11395,3,34185
프레시,11396,3,34188
대권,11397,3,34191
민심,11398,3,34194
캐비닛,11399,3,34197
송원영,11400,3,34200
평등,11401,3,34203
실직,11402,3,34206
회견장,11403,3,34209
극소수,11404,3,34212
방범,11405,3,34215
제작소,11406,3,34218
거시경제,11407,3,34221
이질,11408,3,34224
출발선,11409,3,34227
레진,11410,3,34230
중화권,11411,3,34233
미온,11412,3,34236
귤,11413,3,34239
직제,11414,3,34242
자이언트,11415,3,34245
한국식,11416,3,34248
사고력,11417,3,34251
노동시장,11418,3,34254
챠,11419,3,34257
편집자,11420,3,34260
지침서,11421,3,34263
다사다난,11422,3,34266
체득,11423,3,34269
원시인,11424,3,34272
빈곤,11425,3,34275
윌리엄,11426,3,34278
프로판,11427,3,34281
감산,11428,3,34284
부산물,11429,3,34287
판가,11430,3,34290
세미,11431,3,34293
뒷걸음,11432,3,34296
노동당,11433,3,34299
간탄,11434,3,34302
감행,11435,3,34305
악랄,11436,3,34308
메틸,11437,3,34311
방향제,11438,3,34314
보조제,11439,3,34317
탈취제,11440,3,34320
에틸렌글리콜,11441,3,34323
살생,11442,3,34326
토너,11443,3,34329
옆면,11444,3,34332
용시,11445,3,34335
쓰리,11446,3,34338
병우,11447,3,34341
불똥,11448,3,34344
임헌문,11449,3,34347
하순,11450,3,34350
편광,11451,3,34353
고지방,11452,3,34356
시종여일,11453,3,34359
석화,11454,3,34362
중간재,11455,3,34365
원문,11456,3,34368
연하장,11457,3,34371
송년회,11458,3,34374
미싱,11459,3,34377
수칙,11460,3,34380
발신인,11461,3,34383
독수,11462,3,34386
설전,11463,3,34389
강경책,11464,3,34392
잉,11465,3,34395
다의,11466,3,34398
편취,11467,3,34401
성립,11468,3,34404
성의,11469,3,34407
푼,11470,3,34410
바우처,11471,3,34413
재단법,11472,3,34416
직과,11473,3,34419
배우자,11474,3,34422
복무,11475,3,34425
이재운,11476,3,34428
뎁,11477,3,34431
민국,11478,3,34434
산국,11479,3,34437
파편,11480,3,34440
격년,11481,3,34443
마스터플랜,11482,3,34446
귀결,11483,3,34449
김종윤,11484,3,34452
경희,11485,3,34455
무명,11486,3,34458
크래커,11487,3,34461
본국,11488,3,34464
납기,11489,3,34467
상피,11490,3,34470
명지,11491,3,34473
전보,11492,3,34476
거제,11493,3,34479
동해,11494,3,34482
하동원,11495,3,34485
담요,11496,3,34488
환호성,11497,3,34491
번창,11498,3,34494
울릉도,11499,3,34497
와콤,11500,3,34500
체가,11501,3,34503
산맥,11502,3,34506
그레,11503,3,34509
무안,11504,3,34512
어트랙션,11505,3,34515
스터디,11506,3,34518
성업,11507,3,34521
체어,11508,3,34524
창어,11509,3,34527
바티스,11510,3,34530
사멸,11511,3,34533
최병국,11512,3,34536
맥카티,11513,3,34539
남아프리카,11514,3,34542
쿨,11515,3,34545
피팅,11516,3,34548
김정호,11517,3,34551
인천국제공항공사,11518,3,34554
춘추,11519,3,34557
스마일,11520,3,34560
감마선,11521,3,34563
소켓,11522,3,34566
플래티넘,11523,3,34569
그래스,11524,3,34572
밥상,11525,3,34575
교대,11526,3,34578
보호구,11527,3,34581
충주,11528,3,34584
휴일,11529,3,34587
연주,11530,3,34590
검거,11531,3,34593
박재홍,11532,3,34596
도조,11533,3,34599
오브젝티브,11534,3,34602
워드프레스,11535,3,34605
위트,11536,3,34608
오스,11537,3,34611
하이라이트,11538,3,34614
윤인완,11539,3,34617
양경일,11540,3,34620
이사로,11541,3,34623
판타,11542,3,34626
시댄,11543,3,34629
새해맞이,11544,3,34632
재양,11545,3,34635
어레이,11546,3,34638
가용성,11547,3,34641
맹추격,11548,3,34644
님,11549,3,34647
벡,11550,3,34650
톨,11551,3,34653
따위,11552,3,34656
합의금,11553,3,34659
관습,11554,3,34662
대공사,11555,3,34665
오토데스크,11556,3,34668
스포트,11557,3,34671
미적,11558,3,34674
덧,11559,3,34677
시물,11560,3,34680
입춘,11561,3,34683
핑계,11562,3,34686
조세호,11563,3,34689
유행어,11564,3,34692
경희대,11565,3,34695
예단,11566,3,34698
하강,11567,3,34701
김태한,11568,3,34704
약값,11569,3,34707
벡스코,11570,3,34710
예감,11571,3,34713
과기원,11572,3,34716
현동,11573,3,34719
낙동강,11574,3,34722
의료품,11575,3,34725
관심거리,11576,3,34728
스타인,11577,3,34731
주소록,11578,3,34734
브룩클린,11579,3,34737
잔열,11580,3,34740
시운전,11581,3,34743
노이만,11582,3,34746
비상근무,11583,3,34749
타종,11584,3,34752
호미,11585,3,34755
아리,11586,3,34758
쌍방향,11587,3,34761
영흥,11588,3,34764
인민,11589,3,34767
막스,11590,3,34770
벨레스,11591,3,34773
행렬,11592,3,34776
프로페셔널,11593,3,34779
구상도,11594,3,34782
빈,11595,3,34785
퇴장,11596,3,34788
타자,11597,3,34791
페이턴,11598,3,34794
틀리,11599,3,34797
저격,11600,3,34800
황진이,11601,3,34803
명량,11602,3,34806
대첩,11603,3,34809
토너먼트,11604,3,34812
유명무실,11605,3,34815
지칭,11606,3,34818
마케팅비,11607,3,34821
김현기,11608,3,34824
우승자,11609,3,34827
유능,11610,3,34830
수식,11611,3,34833
백과사전,11612,3,34836
화자,11613,3,34839
따름,11614,3,34842
만유,11615,3,34845
신림동,11616,3,34848
하경,11617,3,34851
등한시,11618,3,34854
뒷모습,11619,3,34857
왕국,11620,3,34860
오다이바,11621,3,34863
야마다,11622,3,34866
양판점,11623,3,34869
에스컬레이터,11624,3,34872
산호세,11625,3,34875
로우스,11626,3,34878
릴레이,11627,3,34881
웨스틴,11628,3,34884
메리어,11629,3,34887
쉼,11630,3,34890
정경원,11631,3,34893
이승우,11632,3,34896
프라운호퍼,11633,3,34899
매트릭스,11634,3,34902
장남,11635,3,34905
선보,11636,3,34908
모녀,11637,3,34911
승마,11638,3,34914
응용과학,11639,3,34917
기술사,11640,3,34920
적격자,11641,3,34923
정글북,11642,3,34926
